publication_title	print_identifier	online_identifier	date_first_issue_online	num_first_vol_online	num_first_issue_online	date_last_issue_online	num_last_vol_online	num_last_issue_online	title_url	first_author	title_id	embargo_info	coverage_depth	notes	publisher_name	publication_type	date_monograph_published_print	date_monograph_published_online	monograph_volume	monograph_edition	first_editor	parent_publication_title_id	preceding_publication_title_id	access_type	DOI	ISSNs	eISSNs	ISBNs
Biomarkers	1354-750X	1366-5804	1996-01-01						http://www.tandfonline.com/openurl?genre=journal&stitle=ibmk20		openurl?genre=journal&stitle=ibmk20		fulltext			serial										1354-750X	1366-5804	
Critical Reviews in Biotechnology	0738-8551	1549-7801	1983-01-01	1	1				http://www.tandfonline.com/openurl?genre=journal&stitle=ibty20		openurl?genre=journal&stitle=ibty20		fulltext			serial										0738-8551	1549-7801	
Cell Communication and Adhesion	1541-9061	1543-5180	1993-01-01	1	1				http://www.tandfonline.com/openurl?genre=journal&stitle=icac20		openurl?genre=journal&stitle=icac20		fulltext			serial										1541-9061	1543-5180	
Chronobiology International	0742-0528	1525-6073	1984-01-01						http://www.tandfonline.com/openurl?genre=journal&stitle=icbi20		openurl?genre=journal&stitle=icbi20		fulltext			serial										0742-0528	1525-6073	
Cytokines, Cellular & Molecular Therapy	1368-4736		2000-01-01	6	1		7	4	http://www.tandfonline.com/openurl?genre=journal&stitle=iccm20		openurl?genre=journal&stitle=iccm20		2002-12-31	Merged into: Cytotherapy		serial										1368-4736		
Scandinavian Cardiovascular Journal	1401-7431	1651-2006	1997-01-01	31	1				http://www.tandfonline.com/openurl?genre=journal&stitle=icdv20		openurl?genre=journal&stitle=icdv20		fulltext	Previously: Scandinavian Journal of Thoracic and Cardiovascular Surgery (1967-1996)		serial										1401-7431	1651-2006	
Clinical and Experimental Hypertension	0148-3927		1978-01-01	1	1	1981-12-31	3	6	http://www.tandfonline.com/openurl?genre=journal&stitle=iceh18		openurl?genre=journal&stitle=iceh18		fulltext	Splits into: Clinical and Experimental Hypertension. Part A: Theory and Practice (1982-1992) , Clinical and Experimental Hypertension. Part B: Hypertension in Pregnancy (1982-1992)		serial										0148-3927		
Clinical and Experimental Hypertension (1993)	1064-1963	1525-6006	1993-01-01	15	1				http://www.tandfonline.com/openurl?genre=journal&stitle=iceh20		openurl?genre=journal&stitle=iceh20		fulltext	Previously: Clinical and Experimental Hypertension. Part A: Theory and Practice (1982-1992), Clinical and Experimental Hypertension (1978 - 1981)		serial										1064-1963	1525-6006	
Current Eye Research	0271-3683	1460-2202	1981-01-01	1	1				http://www.tandfonline.com/openurl?genre=journal&stitle=icey20		openurl?genre=journal&stitle=icey20		fulltext			serial										0271-3683	1460-2202	
Journal of Chronic Fatigue Syndrome	1057-3321	1547-0660	1995-01-01	1	1	2007-12-31	14	4	http://www.tandfonline.com/openurl?genre=journal&stitle=icfs20		openurl?genre=journal&stitle=icfs20		fulltext	ceased: 2008		serial										1057-3321	1547-0660	
Clinical Intensive Care	0956-3075	1473-7752	1995-02-01	6	1	2006-12-31	17		http://www.tandfonline.com/openurl?genre=journal&stitle=icic20		openurl?genre=journal&stitle=icic20		fulltext			serial										0956-3075	1473-7752	
Scandinavian Journal of Clinical and Laboratory Investigation	0036-5513	1502-7686	1949-01-01	1	1				http://www.tandfonline.com/openurl?genre=journal&stitle=iclb20		openurl?genre=journal&stitle=iclb20		fulltext			serial										0036-5513	1502-7686	
Clinical Linguistics & Phonetics	0269-9206	1464-5076	1987-01-01						http://www.tandfonline.com/openurl?genre=journal&stitle=iclp20		openurl?genre=journal&stitle=iclp20		fulltext	incorporates: Journal of Multilingual Communication Disorders (2003 - 2006)		serial										0269-9206	1464-5076	
Journal of Cardiovascular Magnetic Resonance	1097-6647	1532-429X	1999-01-01	1	1	2007-12-31	9	6	http://www.tandfonline.com/openurl?genre=journal&stitle=icma20		openurl?genre=journal&stitle=icma20		fulltext	Transfer out (2007):BioMed. Incorporates: Critical Reviews in Computed Tomography (2002 - 2006)		serial										1097-6647	1532-429X	
Current Medical Research and Opinion	0300-7995	1473-4877	1972-01-01	1	1				http://www.tandfonline.com/openurl?genre=journal&stitle=icmo20		openurl?genre=journal&stitle=icmo20		fulltext			serial										0300-7995	1473-4877	
Chinese Medical Record English Edition		2325-6176	2013-01-01	1	1				http://www.tandfonline.com/openurl?genre=journal&stitle=icmr20		openurl?genre=journal&stitle=icmr20		fulltext														2325-6176	
Climacteric	1369-7137	1473-0804	1998-01-01	1	1				http://www.tandfonline.com/openurl?genre=journal&stitle=icmt20		openurl?genre=journal&stitle=icmt20		fulltext			serial										1369-7137	1473-0804	
Cancer Investigation	0735-7907	1532-4192	1983-01-01						http://www.tandfonline.com/openurl?genre=journal&stitle=icnv20		openurl?genre=journal&stitle=icnv20		fulltext			serial										0735-7907	1532-4192	
COPD: Journal of Chronic Obstructive Pulmonary Disease	1541-2555	1541-2563	2004-01-01	1	1				http://www.tandfonline.com/openurl?genre=journal&stitle=icop20		openurl?genre=journal&stitle=icop20		fulltext			serial										1541-2555	1541-2563	
Cutaneous and Ocular Toxicology	1556-9527	1556-9535	2005-01-01	24	1				http://www.tandfonline.com/openurl?genre=journal&stitle=icot20		openurl?genre=journal&stitle=icot20		fulltext	Previously: Journal of toxicology. Cutaneous and ocular toxicology (1982-2004)		serial										1556-9527	1556-9535	
Issues in Comprehensive Pediatric Nursing	0146-0862	1521-043X	1976-01-01	1					http://www.tandfonline.com/openurl?genre=journal&stitle=icpn20		openurl?genre=journal&stitle=icpn20		fulltext			serial										0146-0862	1521-043X	
Case Reports in Plastic Surgery and Hand Surgery		2332-0885	2014-01-01	1	1				http://www.tandfonline.com/openurl?genre=journal&stitle=icrp20		openurl?genre=journal&stitle=icrp20		fulltext	New for 2015. Open Access													2332-0885	
Clinical Research and Regulatory Affairs	1060-1333	1532-2521	1992-01-01	9	1				http://www.tandfonline.com/openurl?genre=journal&stitle=icrr20		openurl?genre=journal&stitle=icrr20		fulltext	Previously: Clinical research practices and drug regulatory affairs (1983-1991)		serial										1060-1333	1532-2521	
Computer Aided Surgery	1092-9088	1097-0150	1997-01-01	2	1				http://www.tandfonline.com/openurl?genre=journal&stitle=icsu20		openurl?genre=journal&stitle=icsu20		fulltext	Previously: Journal of Image Guided Surgery (1995-1996) Open Access		serial								F	10.1002/(ISSN)1097-0150	1092-9088	1097-0150	
Critical Reviews in Computed Tomography	1548-7679	1549-7844	2002-01-01	43	1	2004-12-31	45	5-6	http://www.tandfonline.com/openurl?genre=journal&stitle=ictg20		openurl?genre=journal&stitle=ictg20		fulltext	Incorporated into: Journal of Cardiovascular Magnetic Resonance. Previously: Critical Reviews in Diagnostic Imaging (1980-2001)		serial										1548-7679	1549-7844	
Connective Tissue Research	0300-8207	1607-8438	1972-01-01	1	1				http://www.tandfonline.com/openurl?genre=journal&stitle=icts20		openurl?genre=journal&stitle=icts20		fulltext			serial										0300-8207	1607-8438	
Clinical Toxicology (2005-)	1556-3650	1556-9519	2005-01-01	43	1				http://www.tandfonline.com/openurl?genre=journal&stitle=ictx20		openurl?genre=journal&stitle=ictx20		fulltext	Previously: Journal of Toxicology: Clinical Toxicology (1982-2004), Clinical Toxicology (1968-1981)		serial										1556-3650	1556-9519	
Cytotherapy	1465-3249	1477-2566	1999-01-01	1	1	2012-12-31	14	10	http://www.tandfonline.com/openurl?genre=journal&stitle=icyt20		openurl?genre=journal&stitle=icyt20		fulltext	transfer out (2013): Elsevier. Incorporates: Cytokines, Cellular & Molecular Therapy (1997-2003)		serial										1465-3249	1477-2566	
Australian Alcohol/Drug Review	0726-4550		1982-01-01	1	1	1985-07-31	4	2	http://www.tandfonline.com/openurl?genre=journal&stitle=idar20		openurl?genre=journal&stitle=idar20		fulltext	Now: Drug and Alcohol Review Continues: Australian Drug and Alcohol Review (1986-1990)		serial										0726-4550		
Drug and Chemical Toxicology	0148-0545	1525-6014	1978-01-01	1	1				http://www.tandfonline.com/openurl?genre=journal&stitle=idct20		openurl?genre=journal&stitle=idct20		fulltext			serial										0148-0545	1525-6014	
Drug Design and Discovery	1055-9612		2002-01-01	18	1	2003-12-31	18	4	http://www.tandfonline.com/openurl?genre=journal&stitle=iddd20		openurl?genre=journal&stitle=iddd20		fulltext			serial										1055-9612		
Drug Development and Industrial Pharmacy	0363-9045	1520-5762	1977-01-01	3	1				http://www.tandfonline.com/openurl?genre=journal&stitle=iddi20		openurl?genre=journal&stitle=iddi20		fulltext	Previously: Drug Development Communications (1974-1976)		serial										0363-9045	1520-5762	
Drugs: Education, Prevention, and Policy	0968-7637	1465-3370	1994-01-01	1	1				http://www.tandfonline.com/openurl?genre=journal&stitle=idep20		openurl?genre=journal&stitle=idep20		fulltext			serial										0968-7637	1465-3370	
International Journal of Disaster Medicine	1503-1438	1755-4713	2003-01-01	1	1	2006-12-31	4	4	http://www.tandfonline.com/openurl?genre=journal&stitle=idis20		openurl?genre=journal&stitle=idis20		fulltext	Ceased: 2006		serial										1503-1438	1755-4713	
Drug Metabolism Reviews	0360-2532	1097-9883	1972-01-01	1	1				http://www.tandfonline.com/openurl?genre=journal&stitle=idmr20		openurl?genre=journal&stitle=idmr20		fulltext			serial										0360-2532	1097-9883	
Drug Delivery	1071-7544	1521-0464	1993-01-01	1	1				http://www.tandfonline.com/openurl?genre=journal&stitle=idrd20		openurl?genre=journal&stitle=idrd20		fulltext			serial										1071-7544	1521-0464	
Disability and Rehabilitation	0963-8288	1464-5165	1992-01-01	14	1				http://www.tandfonline.com/openurl?genre=journal&stitle=idre20		openurl?genre=journal&stitle=idre20		fulltext	previously: International Rehabilitation Medicine (1978-1986) International Disability Studies (1987-1991)		serial										0963-8288	1464-5165	
Journal of Drug Targeting	1061-186X	1029-2330	1993-01-01	1	1				http://www.tandfonline.com/openurl?genre=journal&stitle=idrt20		openurl?genre=journal&stitle=idrt20		fulltext			serial										1061-186X	1029-2330	
Electro- and magnetobiology	1061-9526	1525-6081	1992-01-01	11	1	2001-12-31	8	4	http://www.tandfonline.com/openurl?genre=journal&stitle=iebm20		openurl?genre=journal&stitle=iebm20		fulltext	Now: Electromagnetic Biology and Medicine. Previously: Journal of Bioelectricity (1982-1991)		serial										1061-9526	1525-6081	
Expert Opinion on Biological Therapy	1471-2598	1744-7682	2001-01-01	1	1				http://www.tandfonline.com/openurl?genre=journal&stitle=iebt20		openurl?genre=journal&stitle=iebt20		fulltext			serial										1471-2598	1744-7682	
Expert Opinion on Drug Discovery	1746-0441	1746-045X	2006-06-01	1	1				http://www.tandfonline.com/openurl?genre=journal&stitle=iedc20		openurl?genre=journal&stitle=iedc20		fulltext			serial										1746-0441	1746-045X	
Expert Opinion on Drug Delivery	1742-5247	1744-7593	2004-11-01	1	1				http://www.tandfonline.com/openurl?genre=journal&stitle=iedd20		openurl?genre=journal&stitle=iedd20		fulltext			serial										1742-5247	1744-7593	
Expert Opinion on Medical Diagnostics	1753-0059	1753-0067	2007-09-01	1	1	2013-12-01	7	6	http://www.tandfonline.com/openurl?genre=journal&stitle=iedg20		openurl?genre=journal&stitle=iedg20		fulltext	Ceased publication		serial										1753-0059	1753-0067	
Expert Opinion on Drug Safety	1474-0338	1744-764X	2002-05-01	1	1				http://www.tandfonline.com/openurl?genre=journal&stitle=ieds20		openurl?genre=journal&stitle=ieds20		fulltext			serial										1474-0338	1744-764X	
Expert Opinion on Investigational Drugs	1354-3784	1744-7658	1994-01-01	3	1				http://www.tandfonline.com/openurl?genre=journal&stitle=ieid20		openurl?genre=journal&stitle=ieid20		fulltext			serial										1354-3784	1744-7658	
The European Journal of Contraception and Reproductive Health Care	1362-5187	1473-0782	1996-01-01	1	1				http://www.tandfonline.com/openurl?genre=journal&stitle=iejc20		openurl?genre=journal&stitle=iejc20		fulltext			serial										1362-5187	1473-0782	
Advances in Physiotherapy	1403-8196	1651-1948	1999-01-01			2012-12-31	14	4	http://www.tandfonline.com/openurl?genre=journal&stitle=iejp20		openurl?genre=journal&stitle=iejp20		fulltext	Now: European Journal of Physiotherapy		serial										1403-8196	1651-1948	
Experimental Lung Research	0190-2148	1521-0499	1980-01-01	1	1				http://www.tandfonline.com/openurl?genre=journal&stitle=ielu20		openurl?genre=journal&stitle=ielu20		fulltext			serial										0190-2148	1521-0499	
Emerging Drugs	1361-9195		1997-06-01	2	1	2000-12-31	5	4	http://www.tandfonline.com/openurl?genre=journal&stitle=iemd20		openurl?genre=journal&stitle=iemd20		fulltext	Now: Expert Opinion on Emerging Drugs		serial										1361-9195		
Expert Opinion on Drug Metabolism & Toxicology	1742-5255	1744-7607	2005-06-01	1	1				http://www.tandfonline.com/openurl?genre=journal&stitle=iemt20		openurl?genre=journal&stitle=iemt20		fulltext			serial										1742-5255	1744-7607	
Endothelium	1062-3329	1029-2373	1993-01-01	1	1	2008-12-31	15		http://www.tandfonline.com/openurl?genre=journal&stitle=iend20		openurl?genre=journal&stitle=iend20		fulltext	Ceased publication		serial										1062-3329	1029-2373	
Journal of Enzyme Inhibition	1026-5457		1985-01-01	1	1	2001-12-31	16	6	http://www.tandfonline.com/openurl?genre=journal&stitle=ienz20		openurl?genre=journal&stitle=ienz20		fulltext	Now: Journal of Enzyme Inhibition and Medicinal Chemistry		serial										1026-5457		
Expert Opinion on Orphan Drugs		2167-8707	2013-01-01	1	1				http://www.tandfonline.com/openurl?genre=journal&stitle=ieod20		openurl?genre=journal&stitle=ieod20		fulltext														2167-8707	
Expert Opinion on Pharmacotherapy	1465-6566	1744-7666	1999-11-01	1	1				http://www.tandfonline.com/openurl?genre=journal&stitle=ieop20		openurl?genre=journal&stitle=ieop20		fulltext			serial										1465-6566	1744-7666	
Endocrine Research	0743-5800	1532-4206	1984-01-01	10	1				http://www.tandfonline.com/openurl?genre=journal&stitle=ierc20		openurl?genre=journal&stitle=ierc20		fulltext	Previously: Endocrine Research Communications (1974-1983)		serial										0743-5800	1532-4206	
Expert Review of Vaccines	1476-0584	1744-8395	2002-01-01	1	1				http://www.tandfonline.com/openurl?genre=journal&stitle=ierv20		openurl?genre=journal&stitle=ierv20		fulltext			serial										1476-0584	1744-8395	
Current Opinion in Therapeutic Patents	0962-2594		1991-05-01	1	5	1994-12-31	4	12	http://www.tandfonline.com/openurl?genre=journal&stitle=ietp20		openurl?genre=journal&stitle=ietp20		fulltext	Now: Expert Opinion on Therapeutic Patents		serial										0962-2594		
Emerging Therapeutic Targets	1460-0412		1997-01-01	1		2001-12-31	5	6	http://www.tandfonline.com/openurl?genre=journal&stitle=iett20		openurl?genre=journal&stitle=iett20		fulltext	Now: Expert Opinion on Therapeutic Targets		serial										1460-0412		
Free Radical Research	1071-5762	1029-2470	1994-01-01	20	1				http://www.tandfonline.com/openurl?genre=journal&stitle=ifra20		openurl?genre=journal&stitle=ifra20		fulltext	Previously: Free Radical Research Communications (1985-1993)		serial										1071-5762	1029-2470	
Scandinavian Journal of Gastroenterology	0036-5521	1502-7708	1967-01-01	2	1				http://www.tandfonline.com/openurl?genre=journal&stitle=igas20		openurl?genre=journal&stitle=igas20		fulltext			serial										0036-5521	1502-7708	
European Journal of General Practice	1381-4788	1751-1402	1995-01-01	1	1				http://www.tandfonline.com/openurl?genre=journal&stitle=igen20		openurl?genre=journal&stitle=igen20		fulltext			serial										1381-4788	1751-1402	
Growth Factors	0897-7194	1029-2292	1988-01-01	1	1				http://www.tandfonline.com/openurl?genre=journal&stitle=igrf20		openurl?genre=journal&stitle=igrf20		fulltext			serial										0897-7194	1029-2292	
Gynecological Endocrinology	0951-3590	1473-0766	1987-01-01	1	1				http://www.tandfonline.com/openurl?genre=journal&stitle=igye20		openurl?genre=journal&stitle=igye20		fulltext			serial										0951-3590	1473-0766	
Audiological Medicine	1651-386X	1651-3835	2003-01-01	1	1	2012-12-31	10	4	http://www.tandfonline.com/openurl?genre=journal&stitle=ihbc20		openurl?genre=journal&stitle=ihbc20		fulltext	Now: Hearing, Balance and Communication		serial										1651-386X	1651-3835	
Hemoglobin	0363-0269	1532-432X	1976-01-01	1	1				http://www.tandfonline.com/openurl?genre=journal&stitle=ihem20		openurl?genre=journal&stitle=ihem20		fulltext			serial										0363-0269	1532-432X	
Journal of Herbal Pharmacotherapy	1522-8940	1522-9106	2001-01-01	1	1	2007-12-31	7	1	http://www.tandfonline.com/openurl?genre=journal&stitle=iher20		openurl?genre=journal&stitle=iher20		fulltext	merges into: Journal of Dietary Supplements		serial										1522-8940	1522-9106	
Clinical and Experimental Hypertension. Part B, Hypertension in Pregnancy	0730-0085		1982-01-01	b1	1	1992-12-31	b11		http://www.tandfonline.com/openurl?genre=journal&stitle=ihip20		openurl?genre=journal&stitle=ihip20		fulltext	Now: Hypertension in Pregnancy		serial										0730-0085		
Harvard Review of Psychiatry	1067-3229	1465-7309	1993-01-01	1	1	2012-12-31	20	6	http://www.tandfonline.com/openurl?genre=journal&stitle=ihrp20		openurl?genre=journal&stitle=ihrp20		fulltext	Transfer out (2013): Lippincott		serial										1067-3229	1465-7309	
