publication_title	print_identifier	online_identifier	date_first_issue_online	num_first_vol_online	num_first_issue_online	date_last_issue_online	num_last_vol_online	num_last_issue_online	title_url	first_author	title_id	embargo_info	coverage_depth	coverage_notes	publisher_name
The Demographics of Empire	9780821443484										9780821443484				
The Law and the Prophets	9780821443309										9780821443309				
The Origins of Modern Polish Democracy	9780821443095										9780821443095				
The Return of the Galon King	9780896804708										9780896804708				
The Room Within	9780804040433										9780804040433				
The Tiki King	9780804040426										9780804040426				
The Uncoiling Python	9780821443323										9780821443323				
Trustee for the Human Community	9780821443446										9780821443446				
Unsettled Accounts	9780821443064										9780821443064				
Viewing African Cinema in the Twenty-First Century	9780821443507										9780821443507				
X Marks the Spot	9780821443538										9780821443538				
Abraham Lincoln, Esq.	9780813126098										9780813126098				
Spookiest Stories Ever	9780813173894										9780813173894				
Buzz	9780813126449										9780813126449				
Beyond Biotechnology	9780813129471										9780813129471				
Homer Simpson Marches on Washington	9780813173757										9780813173757				
The Tube Has Spoken	9780813129419										9780813129419				
How Kentucky Became Southern	9780813126074										9780813126074				
Frontsoldaten	9780813127811										9780813127811				
Golf and Philosophy	9780813173887										9780813173887				
Inside China's Grand Strategy	9780813126463										9780813126463				
Lessons in Likeness	9780813126135										9780813126135				
Stephen Rolfe Powell	9780813127101										9780813127101				
The 9th Infantry Division in Vietnam	9780813126487										9780813126487				
The Dilemmas of American Conservatism	9780813173900										9780813173900				
The Indian Ocean Tsunami	9780813126531										9780813126531				
Cowboy Conservatism	9780813173719										9780813173719				
A Little Middle of the Night	9781587299261										9781587299261				
A Watershed Year	9781587299278										9781587299278				
Her America	9781587299247										9781587299247				
Nature and Culture in the Northern Forest	9781587299360										9781587299360				
Distant Provinces in the Inka Empire	9781587299339										9781587299339				
For Us, What Music?	9781587299445										9781587299445				
Heretical Fictions	9781587299377										9781587299377				
Jews and the Making of Modern German Theatre	9781587299346										9781587299346				
Lester Higata's 20th Century	9781587299421										9781587299421				
Little Big World	9781587299438										9781587299438				
Pink Pirates	9781587299452										9781587299452				
Representing the Past	9781587299384										9781587299384				
Snakes and Lizards in Your Pocket	9781587299292										9781587299292				
The Company of Heaven	9781587299506										9781587299506				
The Creative Writer's Survival Guide	9781587299490										9781587299490				
The Desert Year	9781587299476										9781587299476				
The Made-Up Self	9781587299469										9781587299469				
The Tallgrass Prairie Center Guide to Prairie Restoration in the Upper Midwest	9781587299520										9781587299520				
The Tallgrass Prairie Center Guide to Seed and Seedling Identification in the Upper Midwest	9781587299537										9781587299537				
Twain in His Own Time	9781587299513										9781587299513				
Victorious Insurgencies	9780813129723										9780813129723				
Von Sternberg	9780813126036										9780813126036				
I Wonder as I Wander	9780813125985										9780813125985				
Homer Lea	9780813126173										9780813126173				
The Way of Duty, Honor, Country	9780813126197										9780813126197				
A Concise History of Kentucky	9780813129259										9780813129259				
Gray Ghost	9780813129457										9780813129457				
The Philosophy of Horror	9780813173702										9780813173702				
Toward Freedom Land	9780813173801										9780813173801				
The Agrarian Vision	9780813173818										9780813173818				
One Nation Under Siege	9780813173825										9780813173825				
The Philosophy of the Western	9780813173856										9780813173856				
Tales of Kentucky Ghosts	9780813173870										9780813173870				
West Virginia	9780813127330										9780813127330				
Sealed with Blood	9780812203028										9780812203028				
Homo Narrans	9780812202953										9780812202953				
The March of Spare Time	9780812201710										9780812201710				
Let This Voice Be Heard	9780812202342										9780812202342				
Conflict and Compliance	9780812201536										9780812201536				
The International Struggle for New Human Rights	9780812201345										9780812201345				
City--County Consolidation	9781589016224										9781589016224				
Ethics in Light of Childhood	9781589016248										9781589016248				
After We Die	9781589017139										9781589017139				
The Limits of Alignment	9781589016262										9781589016262				
Scandalous Politics	9781589016156										9781589016156				
More than Mayor or Manager	9781589016200										9781589016200				
Dangerous Times?	9781589016866										9781589016866				
The Future of Public Administration around the World	9781589016255										9781589016255				
The Social Mission of the U.S. Catholic Church	9781589017641										9781589017641				
Is William Martinez Not Our Brother?	9780472027446										9780472027446				
The Rhetoric of Remediation	9780822977377										9780822977377				
Child Soldiers in the Age of Fractured States	9780822973591										9780822973591				
Workers and Welfare	9780822973638										9780822973638				
Rhetorica in Motion	9780822973676										9780822973676				
Unequal Partners	9780822973690										9780822973690				
My Life in Vaudeville	9780809386154										9780809386154				
Reversing Field	9781935978053										9781935978053				
An Appalachian Reawakening	9781933202983										9781933202983				
Hearts of Gold	9781935978015										9781935978015				
Emotional and Priestly Logic of Plural Marriage, The	9780874218039										9780874218039				
An Appalachian New Deal	9781933202976										9781933202976				
Perspectives on the Old Saxon Heliand	9781935978350										9781935978350				
Still Life with Plums	9781933202617										9781933202617				
Ojibwe in Minnesota	9780873517959										9780873517959				
Norwegian Newspapers in America	9780873517966										9780873517966				
Food Will Win the War	9780873517973										9780873517973				
Assassination of Hole in the Day	9780873518017										9780873518017				
State We're In	9780873518024										9780873518024				
Brother of Mine	9780873518109										9780873518109				
Anishinaabe Syndicated	9780873518314										9780873518314				
Weaving Narrative	9780271052588										9780271052588				
International Education and the Chinese Learner	9789882206151										9789882206151				
Elusive Pirates, Pervasive Smugglers	9789882206083										9789882206083				
Southern District Officer Reports	9789882205819										9789882205819				
The Happy Valley	9789888052271										9789888052271				
New Chinese Documentary Film Movement, The	9789882206175										9789882206175				
English in Singapore	9789882206250										9789882206250				
Korean Masculinities and Transcultural Consumption	9789888053636										9789888053636				
Colony, Nation, and Globalisation	9789888053506										9789888053506				
