publication_title	print_identifier	online_identifier	date_first_issue_online	num_first_vol_online	num_first_issue_online	date_last_issue_online	num_last_vol_online	num_last_issue_online	title_url	first_author	title_id	embargo_info	coverage_depth	coverage_notes	publisher_name	publication_type	date_monograph_published_print	date_monograph_published_online	monograph_volume	monograph_edition	first_editor	parent_publication_title_id	preceding_publication_title_id
Optique de Fourier	978-2-287-99167-7	978-2-287-99168-4							http://link.springer.com/10.1007/978-2-287-99168-4	Pellat-Finet	10.1007/978-2-287-99168-4		fulltext		Springer Paris	Monograph	2009						
Oralität und Literalität	978-3-531-11768-3	978-3-322-91067-7							http://link.springer.com/10.1007/978-3-322-91067-7	Ong	10.1007/978-3-322-91067-7		fulltext		VS Verlag für Sozialwissenschaften	Monograph	1987						
Order Stars	978-0-412-35260-7	978-1-4899-3071-2							http://link.springer.com/10.1007/978-1-4899-3071-2	Iserles	10.1007/978-1-4899-3071-2		fulltext		Springer US	Monograph	1991					11981	
Organizational Self-Assessment	978-1-4613-7923-2	978-1-4615-6363-1							http://link.springer.com/10.1007/978-1-4615-6363-1	Conti	10.1007/978-1-4615-6363-1		fulltext		Springer US	Monograph	1999						
Organometallic Compounds of Aluminum, Gallium, Indium and Thallium	978-0-412-26780-2	978-1-4899-7172-2							http://link.springer.com/10.1007/978-1-4899-7172-2		10.1007/978-1-4899-7172-2		fulltext		Springer US	Monograph	1985				McKillop		
Organometallic Compounds of Boron	978-0-412-26790-1	978-1-4899-3069-9							http://link.springer.com/10.1007/978-1-4899-3069-9		10.1007/978-1-4899-3069-9		fulltext		Springer US	Monograph	1985				Smith		
Organometallic Compounds of Cobalt, Rhodium, and Iridium	978-1-4613-7477-0	978-1-4615-5425-7							http://link.springer.com/10.1007/978-1-4615-5425-7		10.1007/978-1-4615-5425-7		fulltext		Springer US	Monograph	1985				White		
Organometallic Compounds of Germanium, Tin and Lead	978-0-412-26810-6	978-1-4899-7170-8							http://link.springer.com/10.1007/978-1-4899-7170-8		10.1007/978-1-4899-7170-8		fulltext		Springer US	Monograph	1985				Harrison		
Organometallic Compounds of Iron	978-0-412-26820-5	978-1-4899-7168-5							http://link.springer.com/10.1007/978-1-4899-7168-5		10.1007/978-1-4899-7168-5		fulltext		Springer US	Monograph	1985				Knox		
Organometallic Compounds of Nickel, Palladium, Platinum, Copper, Silver and Gold	978-1-4613-7478-7	978-1-4615-5427-1							http://link.springer.com/10.1007/978-1-4615-5427-1		10.1007/978-1-4615-5427-1		fulltext		Springer US	Monograph	1985				Cross		
Organometallic Compounds of Ruthenium and Osmium	978-1-4613-7479-4	978-1-4615-5429-5							http://link.springer.com/10.1007/978-1-4615-5429-5		10.1007/978-1-4615-5429-5		fulltext		Springer US	Monograph	1985				Knox		
Organometallic Compounds of Silicon	978-0-412-26860-1	978-1-4899-7166-1							http://link.springer.com/10.1007/978-1-4899-7166-1		10.1007/978-1-4899-7166-1		fulltext		Springer US	Monograph	1985				Walton		
Organometallic Compounds of Zinc, Cadmium and Mercury	978-0-412-26870-0	978-1-4899-7162-3							http://link.springer.com/10.1007/978-1-4899-7162-3		10.1007/978-1-4899-7162-3		fulltext		Springer US	Monograph	1985				Wardell		
Organometallic Compounds of the Lanthanides, Actinides and Early Transition Metals	978-0-412-26830-4	978-1-4899-7164-7							http://link.springer.com/10.1007/978-1-4899-7164-7		10.1007/978-1-4899-7164-7		fulltext		Springer US	Monograph	1985				Cardin		
Orientations diagnostiques devant une atteinte musculaire	978-2-8178-0066-0	978-2-8178-0067-7							http://link.springer.com/10.1007/978-2-8178-0067-7	Serratrice	10.1007/978-2-8178-0067-7		fulltext		Springer Paris	Monograph	2011						
Orthopédie-traumatologie de la personne âgée fragile	978-2-8178-0376-0	978-2-8178-0377-7							http://link.springer.com/10.1007/978-2-8178-0377-7		10.1007/978-2-8178-0377-7		fulltext		Springer Paris	Monograph	2013				Terver	5524	
Panorama de l’auriculothérapie et de l’auriculomédecine	978-2-8178-0217-6	978-2-8178-0218-3							http://link.springer.com/10.1007/978-2-8178-0218-3	Rouxeville	10.1007/978-2-8178-0218-3		fulltext		Springer Paris	Monograph	2011		0			7426	
Papier	978-3-540-61908-6	978-3-642-59071-9							http://link.springer.com/10.1007/978-3-642-59071-9	Hoffmann	10.1007/978-3-642-59071-9		fulltext		Springer Berlin Heidelberg	Monograph	1997			3. Auflage, ergänzt und überarbeitet			
Partial Differential Equations	978-0-534-12216-4	978-1-4684-9022-0							http://link.springer.com/10.1007/978-1-4684-9022-0	Kevorkian	10.1007/978-1-4684-9022-0		fulltext		Springer US	Monograph	1990					11204	
Partial Differential Equations	978-1-4419-3139-9	978-1-4757-3266-5							http://link.springer.com/10.1007/978-1-4757-3266-5	Kevorkian	10.1007/978-1-4757-3266-5		fulltext		Springer New York	Monograph	2000		35	Second Edition		1214	
Pathologie hypophysaire et grossesse	978-2-287-35571-4	978-2-287-35572-1							http://link.springer.com/10.1007/978-2-287-35572-1	Caron	10.1007/978-2-287-35572-1		fulltext		Springer Paris	Monograph	2007						
Pathologie hémorroïdaire	978-2-287-99157-8	978-2-287-99158-5							http://link.springer.com/10.1007/978-2-287-99158-5	Tarrerias	10.1007/978-2-287-99158-5		fulltext		Springer Paris	Monograph	2010					8428	
Pathologie vasculaire du tube digestif	978-2-8178-0275-6	978-2-8178-0276-3							http://link.springer.com/10.1007/978-2-8178-0276-3	Chambon	10.1007/978-2-8178-0276-3		fulltext		Springer Paris	Monograph	2012						
Pathologies des toilettes	978-2-8178-0355-5	978-2-8178-0356-2							http://link.springer.com/10.1007/978-2-8178-0356-2	Amarenco	10.1007/978-2-8178-0356-2		fulltext		Springer Paris	Monograph	2013						
Pathology of the Esophagus	978-4-431-26267-1	978-4-431-68616-3							http://link.springer.com/10.1007/978-4-431-68616-3	Takubo	10.1007/978-4-431-68616-3		fulltext		Springer Japan	Monograph	2009			2nd Edition			
Pavement Management for Airports, Roads, and Parking Lots	978-0-387-23464-9	978-0-387-23465-6							http://link.springer.com/10.1007/b101538	Shahin	10.1007/b101538		fulltext		Springer US	Monograph	2005			Second Edition			
Pavement Management for Airports, Roads, and Parking Lots	978-1-4757-2289-5	978-1-4757-2287-1							http://link.springer.com/10.1007/978-1-4757-2287-1	Shahin	10.1007/978-1-4757-2287-1		fulltext		Springer US	Monograph	1994						
Pedagogische adviezen voor speciale kinderen	978-90-313-6283-7	978-90-313-6891-4							http://link.springer.com/10.1007/978-90-313-6891-4	Lieshout	10.1007/978-90-313-6891-4		fulltext		Bohn Stafleu van Loghum	Monograph	2009			Geheel herziene druk			
Pelvi-périnéologie	978-2-287-00501-5	978-2-287-27807-5							http://link.springer.com/10.1007/2-287-27807-9	Blanc	10.1007/2-287-27807-9		fulltext		Springer Paris	Monograph	2005						
Personnes âgées et réanimation	978-2-8178-0286-2	978-2-8178-0287-9							http://link.springer.com/10.1007/978-2-8178-0287-9	Guidet	10.1007/978-2-8178-0287-9		fulltext		Springer Paris	Monograph	2012					10291	
Phantasie, Bildbewusstsein, Erinnerung	978-94-009-8782-1	978-94-009-8781-4							http://link.springer.com/10.1007/978-94-009-8781-4		10.1007/978-94-009-8781-4		fulltext		Springer Netherlands	Monograph	1980		23		Marbach	6062	
Pharmacocinétique avec Mathematica®	978-2-287-72084-0	978-2-287-72085-7							http://link.springer.com/10.1007/978-2-287-72085-7	Jacomet	10.1007/978-2-287-72085-7		fulltext		Springer Paris	Monograph	2008						
Phase Transformations in Metals and Alloys	978-0-442-31638-9	978-1-4899-3051-4							http://link.springer.com/10.1007/978-1-4899-3051-4	Porter	10.1007/978-1-4899-3051-4		fulltext		Springer US	Monograph	1992			Second Edition			
Photocatalysis	978-3-642-22293-1	978-3-642-22294-8							http://link.springer.com/10.1007/978-3-642-22294-8		10.1007/978-3-642-22294-8		fulltext		Springer Berlin Heidelberg	Monograph	2011		303		Bignozzi	128	
Photonique des Morphos	978-2-287-09407-1	978-2-287-09408-8							http://link.springer.com/10.1007/978-2-287-09408-8	Berthier	10.1007/978-2-287-09408-8		fulltext		Springer Paris	Monograph	2010						
Physiologie et physiopathologie du tissu adipeux	978-2-8178-0331-9	978-2-8178-0332-6							http://link.springer.com/10.1007/978-2-8178-0332-6	Bastard	10.1007/978-2-8178-0332-6		fulltext		Springer Paris	Monograph	2013						
Physiologie, pathologie et thérapie de la reproduction chez l’humain	978-2-8178-0060-8	978-2-8178-0061-5							http://link.springer.com/10.1007/978-2-8178-0061-5	Poncelet	10.1007/978-2-8178-0061-5		fulltext		Springer Paris	Monograph	2011						
Physique appliquée à l’exposition externe	978-2-8178-0310-4	978-2-8178-0311-1							http://link.springer.com/10.1007/978-2-8178-0311-1	Antoni	10.1007/978-2-8178-0311-1		fulltext		Springer Paris	Monograph	2013					8082	
Phytochemical Dictionary of the Leguminosae	978-0-412-39770-7	978-1-4899-3047-7							http://link.springer.com/10.1007/978-1-4899-3047-7		10.1007/978-1-4899-3047-7		fulltext		Springer US	Monograph	1994				Southon		
Phytothérapie anti-infectieuse	978-2-8178-0057-8	978-2-8178-0058-5							http://link.springer.com/10.1007/978-2-8178-0058-5	Goetz	10.1007/978-2-8178-0058-5		fulltext		Springer Paris	Monograph	2012					7692	
Phänomenologische Psychologie	978-90-481-8252-7	978-94-017-2592-7							http://link.springer.com/10.1007/978-94-017-2592-7	Husserl	10.1007/978-94-017-2592-7		fulltext		Springer Netherlands	Monograph	1968		9	Zweite Auflage	Biemel	6062	
Pijneducatie - een praktische handleiding voor (para)medici	978-90-313-8068-8	978-90-313-8069-5							http://link.springer.com/10.1007/978-90-313-8069-5	Wilgen	10.1007/978-90-313-8069-5		fulltext		Bohn Stafleu van Loghum	Monograph	2010						
Piloter la sécurité	978-2-8178-0368-5	978-2-8178-0369-2							http://link.springer.com/10.1007/978-2-8178-0369-2	Amalberti	10.1007/978-2-8178-0369-2		fulltext		Springer Paris	Monograph	2013						
Plant Structure: Function and Development	978-3-662-01664-0	978-3-662-01662-6							http://link.springer.com/10.1007/978-3-662-01662-6	Romberger	10.1007/978-3-662-01662-6		fulltext		Springer Berlin Heidelberg	Monograph	1993						
Plantes toxiques à usage médicinal du pourtour méditerranéen	978-2-8178-0374-6	978-2-8178-0375-3							http://link.springer.com/10.1007/978-2-8178-0375-3	Hammiche	10.1007/978-2-8178-0375-3		fulltext		Springer Paris	Monograph	2013					7692	
Plasticity for Structural Engineers	978-1-4612-8380-5	978-1-4612-3864-5							http://link.springer.com/10.1007/978-1-4612-3864-5	Chen	10.1007/978-1-4612-3864-5		fulltext		Springer New York	Monograph	1988						
Plexus brachial Actualités et perspectives	978-2-8178-0333-3	978-2-8178-0334-0							http://link.springer.com/10.1007/978-2-8178-0334-0	Breton	10.1007/978-2-8178-0334-0		fulltext		Springer Paris	Monograph	2012						
Plädoyer für eine Befreiung des Wohnens aus den Zwängen sinnloser Perfektion	978-3-528-08768-5	978-3-322-88868-6							http://link.springer.com/10.1007/978-3-322-88868-6	Hackelsberger	10.1007/978-3-322-88868-6		fulltext		Vieweg+Teubner Verlag	Monograph	1983		68			12064	
Plädoyer für eine Befreiung des Wohnens aus den Zwängen sinnloser Perfektion	978-3-528-18768-2	978-3-322-85066-9							http://link.springer.com/10.1007/978-3-322-85066-9	Hackelsberger	10.1007/978-3-322-85066-9		fulltext		Vieweg+Teubner Verlag	Monograph	1985			2. Auflage		12064	
Pollution atmosphérique	978-2-287-74961-2	978-2-287-74962-9							http://link.springer.com/10.1007/978-2-287-74962-9	Sportisse	10.1007/978-2-287-74962-9		fulltext		Springer Paris	Monograph	2008					8082	
Post’U FMC-HGE	978-2-287-99246-9	978-2-287-99247-6							http://link.springer.com/10.1007/978-2-287-99247-6		10.1007/978-2-287-99247-6		fulltext		Springer Paris	Monograph	2009				Greff		
Post’U FMC-HGE	978-2-8178-0096-7	978-2-8178-0097-4							http://link.springer.com/10.1007/978-2-8178-0097-4		10.1007/978-2-8178-0097-4		fulltext		Springer Paris	Monograph	2010				Greff		
Post’U FMC-HGE	978-2-8178-0236-7	978-2-8178-0237-4							http://link.springer.com/10.1007/978-2-8178-0237-4		10.1007/978-2-8178-0237-4		fulltext		Springer Paris	Monograph	2011				Lévy		
Praktische vaardigheden	978-90-313-8897-4	978-90-313-8898-1							http://link.springer.com/10.1007/978-90-313-8898-1		10.1007/978-90-313-8898-1		fulltext		Bohn Stafleu van Loghum	Monograph	2012				Jongh		
Pratique de la défibrillation cardiaque implantable	978-2-8178-0282-4	978-2-8178-0283-1							http://link.springer.com/10.1007/978-2-8178-0283-1	Bordachar	10.1007/978-2-8178-0283-1		fulltext		Springer Paris	Monograph	2012						
Pratique de la stimulation ovulatoire par les gonadotrophines	978-2-8178-0397-5	978-2-8178-0398-2							http://link.springer.com/10.1007/978-2-8178-0398-2	Emperaire	10.1007/978-2-8178-0398-2		fulltext		Springer Paris	Monograph	2013						
Pratique du calcul bayésien	978-2-287-99666-5	978-2-287-99667-2							http://link.springer.com/10.1007/978-2-287-99667-2	Boreux	10.1007/978-2-287-99667-2		fulltext		Springer Paris	Monograph	2010					5538	
Premiers pas en simulation	978-2-287-79493-3	978-2-287-09417-0							http://link.springer.com/10.1007/978-2-287-09417-0	Dodge	10.1007/978-2-287-09417-0		fulltext		Springer Paris	Monograph	2008					5538	
Preventie en gezondheidsbevordering door paramedici	978-90-313-5116-9	978-90-313-6565-4							http://link.springer.com/10.1007/978-90-313-6565-4	Burgt	10.1007/978-90-313-6565-4		fulltext		Bohn Stafleu van Loghum	Monograph	2007						
Principles and Applications of Electrochemistry	978-0-412-12180-7	978-1-4899-7154-8							http://link.springer.com/10.1007/978-1-4899-7154-8	Crow	10.1007/978-1-4899-7154-8		fulltext		Springer US	Monograph	1974					10387	
Principles and Practices of Winemaking	978-1-4613-5718-6	978-1-4615-1781-8							http://link.springer.com/10.1007/978-1-4615-1781-8	Boulton	10.1007/978-1-4615-1781-8		fulltext		Springer US	Monograph	1996						
Principles of Food Sanitation	978-1-4757-6265-5	978-1-4757-6263-1							http://link.springer.com/10.1007/978-1-4757-6263-1	Marriott	10.1007/978-1-4757-6263-1		fulltext		Springer US	Monograph	1994			Third Edition			
Principles of Lake Sedimentology	978-3-642-69276-5	978-3-642-69274-1							http://link.springer.com/10.1007/978-3-642-69274-1	Håkanson	10.1007/978-3-642-69274-1		fulltext		Springer Berlin Heidelberg	Monograph	1983						
Principles of Organic Synthesis	978-0-412-15520-8	978-1-4899-3021-7							http://link.springer.com/10.1007/978-1-4899-3021-7	Norman	10.1007/978-1-4899-3021-7		fulltext		Springer US	Monograph	1978			Second Edition			
Prise en charge médicale et diététique des maladies héréditaires du métabolisme	978-2-8178-0045-5	978-2-8178-0046-2							http://link.springer.com/10.1007/978-2-8178-0046-2	Lonlay	10.1007/978-2-8178-0046-2		fulltext		Springer Paris	Monograph	2013						
Probabilités et processus stochastiques	978-2-8178-0162-9	978-2-8178-0163-6							http://link.springer.com/10.1007/978-2-8178-0163-6	Caumel	10.1007/978-2-8178-0163-6		fulltext		Springer Paris	Monograph	2011					5538	
Problem Solving	978-0-412-28670-4	978-1-4899-3017-0							http://link.springer.com/10.1007/978-1-4899-3017-0	Chatfield	10.1007/978-1-4899-3017-0		fulltext		Springer US	Monograph	1988						
Project Management Simulation with PTB Project Team Builder	978-1-4419-6462-5	978-1-4419-6463-2							http://link.springer.com/10.1007/978-1-4419-6463-2	Shtub	10.1007/978-1-4419-6463-2		fulltext		Springer US	Monograph	2012			2012			
Promoveren doe je zo!	978-90-313-9951-2	978-90-313-9952-9							http://link.springer.com/10.1007/978-90-313-9952-9		10.1007/978-90-313-9952-9		fulltext		Bohn Stafleu van Loghum	Monograph	2013			2013	Tielbeek		
Précis d’hématologie et d’oncologie	978-2-287-99341-1	978-2-287-99342-8							http://link.springer.com/10.1007/978-2-287-99342-8	Mertelsmann	10.1007/978-2-287-99342-8		fulltext		Springer Paris	Monograph	2011						
Précis d’intervention La sigmoïdectomie laparoscopique pour cancer	978-2-287-92842-0	978-2-287-92843-7							http://link.springer.com/10.1007/978-2-287-92843-7	Champault	10.1007/978-2-287-92843-7		fulltext		Springer Paris	Monograph	2009						
Psychiatrie française / Psychiatrie en France	978-2-8178-0298-5	978-2-8178-0299-2							http://link.springer.com/10.1007/978-2-8178-0299-2		10.1007/978-2-8178-0299-2		fulltext		Springer Paris	Monograph	2012				Rouillon		
Psychochirurgie	978-2-8178-0453-8	978-2-8178-0454-5							http://link.springer.com/10.1007/978-2-8178-0454-5	Lévêque	10.1007/978-2-8178-0454-5		fulltext		Springer Paris	Monograph	2013						
Psychological and Transcendental Phenomenology and the Confrontation with Heidegger (1927–1931)	978-90-481-9922-8	978-90-481-9923-5							http://link.springer.com/10.1007/978-90-481-9923-5	Husserl	10.1007/978-90-481-9923-5		fulltext		Springer Netherlands	Monograph	1997				Sheehan	6059	
Psychologie statistique avec R	978-2-8178-0424-8	978-2-8178-0425-5							http://link.springer.com/10.1007/978-2-8178-0425-5	Noël	10.1007/978-2-8178-0425-5		fulltext		Springer Paris	Monograph	2013					8770	
Psychosociale hulpverlening voor naasten van traumapatiënten	978-90-313-8170-8	978-90-313-8171-5							http://link.springer.com/10.1007/978-90-313-8171-5	Verharen	10.1007/978-90-313-8171-5		fulltext		Bohn Stafleu van Loghum	Monograph	2010						
Psychotherapie	978-90-313-7515-8	978-90-313-7516-5							http://link.springer.com/10.1007/978-90-313-7516-5	Vandereycken	10.1007/978-90-313-7516-5		fulltext		Bohn Stafleu van Loghum	Monograph	2009			Tweede, herziene druk			
Psychotherapy	978-90-313-9911-6	978-90-313-9912-3							http://link.springer.com/10.1007/978-90-313-9912-3	van Deth	10.1007/978-90-313-9912-3		fulltext		Bohn Stafleu van Loghum	Monograph	2013			2013			
Quantentheorie der Information	978-3-211-83204-2	978-3-7091-6826-4							http://link.springer.com/10.1007/978-3-7091-6826-4	Lyre	10.1007/978-3-7091-6826-4		fulltext		Springer Vienna	Monograph	1998						
Quelques cas historiques en dermatologie	978-2-8178-0031-8	978-2-8178-0032-5							http://link.springer.com/10.1007/978-2-8178-0032-5	Cribier	10.1007/978-2-8178-0032-5		fulltext		Springer Paris	Monograph	2011						
Queues	978-0-412-10930-0	978-94-009-5703-9							http://link.springer.com/10.1007/978-94-009-5703-9	Cox	10.1007/978-94-009-5703-9		fulltext		Springer Netherlands	Monograph	1961					10414	
Radiologie diagnostique et interventionnelle des accès artério-veineux pour hémodialyse	978-2-8178-0265-7	978-2-8178-0266-4							http://link.springer.com/10.1007/978-2-8178-0266-4	Turmel	10.1007/978-2-8178-0266-4		fulltext		Springer Paris	Monograph	2012					8441	
Radiologie interventionnelle des artères rénales	978-2-287-09418-7	978-2-287-09419-4							http://link.springer.com/10.1007/978-2-287-09419-4	Beregi	10.1007/978-2-287-09419-4		fulltext		Springer Paris	Monograph	2008						
Raisonnements divins	978-2-287-33845-8	978-2-287-33846-5							http://link.springer.com/10.1007/2-287-33846-2	Aigner	10.1007/2-287-33846-2		fulltext		Springer Paris	Monograph	2006			Deuxième édition			
Raisonnements divins	978-2-8178-0399-9	978-2-8178-0400-2							http://link.springer.com/10.1007/978-2-8178-0400-2	Aigner	10.1007/978-2-8178-0400-2		fulltext		Springer Paris	Monograph	2013			3			
Randomization and Monte Carlo Methods in Biology	978-0-412-36710-6	978-1-4899-2995-2							http://link.springer.com/10.1007/978-1-4899-2995-2	Manly	10.1007/978-1-4899-2995-2		fulltext		Springer US	Monograph	1991						
Rechentraining für Finanzprofis	978-3-663-05785-7	978-3-8349-8173-8							http://link.springer.com/10.1007/978-3-8349-8173-8	Klöckner	10.1007/978-3-8349-8173-8		fulltext		Gabler Verlag	Monograph	2003						
Recherches sur les origines et la formation de la médecine traditionnelle chinoise	978-2-8178-0189-6	978-2-8178-0190-2							http://link.springer.com/10.1007/978-2-8178-0190-2	Nastari-Micheli	10.1007/978-2-8178-0190-2		fulltext		Springer Paris	Monograph	2012					7426	
Reconstruction de l’avant-pied	978-2-287-28944-6	978-2-287-28946-0							http://link.springer.com/10.1007/2-287-28946-1	Samuel Barouk	10.1007/2-287-28946-1		fulltext		Springer Paris	Monograph	2006						
Recovery and Refining of Precious Metals	978-0-412-72060-4	978-1-4615-7721-8							http://link.springer.com/10.1007/978-1-4615-7721-8	Ammen	10.1007/978-1-4615-7721-8		fulltext		Springer US	Monograph	1997			Second Edition			
Recovery and Refining of Precious Metals	978-1-4757-6383-6	978-1-4757-6381-2							http://link.springer.com/10.1007/978-1-4757-6381-2	Ammen	10.1007/978-1-4757-6381-2		fulltext		Springer US	Monograph	1984						
Reumatologie	978-90-313-2773-7	978-90-368-0475-2							http://link.springer.com/10.1007/978-90-368-0475-2		10.1007/978-90-368-0475-2		fulltext		Bohn Stafleu van Loghum	Monograph	2000				Bijlsma		
Risques, Technologies de l’Information pour les Pratiques Médicales	978-2-287-99304-6	978-2-287-99305-3							http://link.springer.com/10.1007/978-2-287-99305-3	Fieschi	10.1007/978-2-287-99305-3		fulltext		Springer Paris	Monograph	2009		17			1291	
Réanimation et urgences	978-2-287-99128-8	978-2-287-99129-5							http://link.springer.com/10.1007/978-2-287-99129-5	Lehot	10.1007/978-2-287-99129-5		fulltext		Springer Paris	Monograph	2010					4668	
Réanimation pédiatrique	978-2-8178-0406-4	978-2-8178-0407-1							http://link.springer.com/10.1007/978-2-8178-0407-1	Paut	10.1007/978-2-8178-0407-1		fulltext		Springer Paris	Monograph	2013					4668	
Rédiger pour être publié !	978-2-8178-0288-6	978-2-8178-0289-3							http://link.springer.com/10.1007/978-2-8178-0289-3	Lichtfouse	10.1007/978-2-8178-0289-3		fulltext		Springer Paris	Monograph	2012			Deuxième édition			
Rédiger pour être publié!	978-2-287-99395-4	978-2-287-99396-1							http://link.springer.com/10.1007/978-2-287-99396-1	Lichtfouse	10.1007/978-2-287-99396-1		fulltext		Springer Paris	Monograph	2009						
Réflexions autour du bassin	978-2-8178-0219-0	978-2-8178-0220-6							http://link.springer.com/10.1007/978-2-8178-0220-6	Bendaya	10.1007/978-2-8178-0220-6		fulltext		Springer Paris	Monograph	2011						
Régression	978-2-287-39692-2	978-2-287-39693-9							http://link.springer.com/10.1007/978-2-287-39693-9	Cornillon	10.1007/978-2-287-39693-9		fulltext		Springer Paris	Monograph	2007					5538	
Régression avec R	978-2-8178-0183-4	978-2-8178-0184-1							http://link.springer.com/10.1007/978-2-8178-0184-1	Cornillon	10.1007/978-2-8178-0184-1		fulltext		Springer Paris	Monograph	2011					8770	
Réparations tissulaires à la jambe	978-2-287-99065-6	978-2-287-99066-3							http://link.springer.com/10.1007/978-2-287-99066-3	Nen	10.1007/978-2-287-99066-3		fulltext		Springer Paris	Monograph	2012					5524	
Santé mentale et douleur	978-2-8178-0306-7	978-2-8178-0307-4							http://link.springer.com/10.1007/978-2-8178-0307-4	Marchand	10.1007/978-2-8178-0307-4		fulltext		Springer Paris	Monograph	2013						
Santé, égalité, solidarité	978-2-8178-0273-2	978-2-8178-0274-9							http://link.springer.com/10.1007/978-2-8178-0274-9	Dreux	10.1007/978-2-8178-0274-9		fulltext		Springer Paris	Monograph	2012						
Satellites : de Kepler au GPS	978-2-287-99049-6	978-2-287-99050-2							http://link.springer.com/10.1007/978-2-287-99050-2	Capderou	10.1007/978-2-287-99050-2		fulltext		Springer Paris	Monograph	2012						
Schräge Architektur und aufrechter Gang	978-3-528-08797-5	978-3-663-12357-6							http://link.springer.com/10.1007/978-3-663-12357-6		10.1007/978-3-663-12357-6		fulltext		Vieweg+Teubner Verlag	Monograph	1993				Kähler	5021	
Sepsis grave et choc septique	978-2-8178-0063-9	978-2-8178-0064-6							http://link.springer.com/10.1007/978-2-8178-0064-6	Martin	10.1007/978-2-8178-0064-6		fulltext		Springer Paris	Monograph	2011			Deuxième édition		4668	
Sepsis sévère et choc septique	978-2-287-22072-2	978-2-287-27496-1							http://link.springer.com/10.1007/2-287-27496-0	Martin	10.1007/2-287-27496-0		fulltext		Springer Paris	Monograph	2005					4668	
Sets and groups	978-94-011-6097-1	978-94-011-6095-7							http://link.springer.com/10.1007/978-94-011-6095-7	Green	10.1007/978-94-011-6095-7		fulltext		Springer Netherlands	Monograph	1988						
Sets, Functions and Logic	978-0-412-45970-2	978-1-4899-2965-5							http://link.springer.com/10.1007/978-1-4899-2965-5	Devlin	10.1007/978-1-4899-2965-5		fulltext		Springer US	Monograph	1992			Second edition			
Seven-Language Thesaurus of European Animals	978-0-412-37280-3	978-1-4899-7126-5							http://link.springer.com/10.1007/978-1-4899-7126-5		10.1007/978-1-4899-7126-5		fulltext		Springer US	Monograph	1990				Gozmány		
Signalisation cellulaire et cancer	978-2-8178-0027-1	978-2-8178-0028-8							http://link.springer.com/10.1007/978-2-8178-0028-8	Robert	10.1007/978-2-8178-0028-8		fulltext		Springer Paris	Monograph	2010					5181	
Smart Grid and NFPA Electrical Safety Codes and Standards	978-1-4614-3947-9	978-1-4614-3948-6							http://link.springer.com/10.1007/978-1-4614-3948-6	Simonian	10.1007/978-1-4614-3948-6		fulltext		Springer New York	Monograph	2011			2011		10476	
Sociale psychologie en praktijkproblemen	978-90-313-1765-3	978-90-313-6418-3							http://link.springer.com/10.1007/978-90-313-6418-3	Buunk	10.1007/978-90-313-6418-3		fulltext		Bohn Stafleu van Loghum	Monograph	1995			tweede, herziene druk			
Soins palliatifs chez le nouveau-né	978-2-8178-0135-3	978-2-8178-0136-0							http://link.springer.com/10.1007/978-2-8178-0136-0	Bétrémieux	10.1007/978-2-8178-0136-0		fulltext		Springer Paris	Monograph	2011						
Sophus Lie Une pensée audacieuse	978-2-287-25171-9	978-2-287-30322-7							http://link.springer.com/10.1007/2-287-30322-7	Stubhaug	10.1007/2-287-30322-7		fulltext		Springer Paris	Monograph	2006						
Sprinkle and Trickle Irrigation	978-1-4757-1427-2	978-1-4757-1425-8							http://link.springer.com/10.1007/978-1-4757-1425-8	Keller	10.1007/978-1-4757-1425-8		fulltext		Springer US	Monograph	1990						
Statistical Analysis of Reliability Data	978-0-412-30560-3	978-1-4899-2953-2							http://link.springer.com/10.1007/978-1-4899-2953-2	Crowder	10.1007/978-1-4899-2953-2		fulltext		Springer US	Monograph	1991						
Statistical Methods in Agriculture and Experimental Biology	978-0-412-24240-3	978-1-4899-2951-8							http://link.springer.com/10.1007/978-1-4899-2951-8	Mead	10.1007/978-1-4899-2951-8		fulltext		Springer US	Monograph	1983						
Statistical Methods in Agriculture and Experimental Biology	978-0-412-35470-0	978-1-4899-6930-9							http://link.springer.com/10.1007/978-1-4899-6930-9	Mead	10.1007/978-1-4899-6930-9		fulltext		Springer US	Monograph	1993			Second Edition			
Statistics for Technology	978-0-412-15750-9	978-1-4899-2947-1							http://link.springer.com/10.1007/978-1-4899-2947-1	Chatfield	10.1007/978-1-4899-2947-1		fulltext		Springer US	Monograph	1978						
Statistics in Research and Development	978-0-412-23720-1	978-1-4899-2945-7							http://link.springer.com/10.1007/978-1-4899-2945-7	Caulcutt	10.1007/978-1-4899-2945-7		fulltext		Springer US	Monograph	1983						
Statistique	978-2-287-72093-2	978-2-287-72094-9							http://link.springer.com/10.1007/978-2-287-72094-9	Dodge	10.1007/978-2-287-72094-9		fulltext		Springer Paris	Monograph	2007			2			
Statistique - La thèorie et ses applications	978-2-8178-0156-8	978-2-8178-0157-5							http://link.springer.com/10.1007/978-2-8178-0157-5	Lejeune	10.1007/978-2-8178-0157-5		fulltext		Springer Paris	Monograph	2010			Deuxiéme èdition avec exercices corrigè		5538	
Statistique appliquée aux sciences de la vie	978-2-8178-0393-7	978-2-8178-0394-4							http://link.springer.com/10.1007/978-2-8178-0394-4	Rousson	10.1007/978-2-8178-0394-4		fulltext		Springer Paris	Monograph	2013					5538	
