publication_title	print_identifier	online_identifier	date_first_issue_online	num_first_vol_online	num_first_issue_online	date_last_issue_online	num_last_vol_online	num_last_issue_online	title_url	first_author	title_id	embargo_info	coverage_depth	coverage_notes	publisher_name	publication_type	date_monograph_published_print	date_monograph_published_online	monograph_volume	monograph_edition	first_editor	parent_publication_title_id	preceding_publication_title_id	access_type	collection	notes	department_code	continent	country	places	people	topics
Palestine and Transjordan: estimates and finances									http://www.archivesdirect.amdigital.co.uk/Contents/DocumentDetails.aspx?documentid=414805		CO 935/9						1934	1934							Confidential Print: Middle East		CO	Middle East		Amman, Baghdad, Dead Sea, Hejaz, Iran, Iraq, Israel, Jaffa, Jerusalem, Jordan, London, Palestine, Port Said, Sana'a, Sea of Galilee (Lake Tiberias), Syria, United Kingdom, United States	Allenby, Edmund, 1st Viscount Allenby; Cunliffe-Lister, Sir Philip (1st Earl of Swinton); Hall, Sir (John) Hathorn; Ibn Saud (Abdul Aziz Al Saud); Wauchope, Sir Arthur	air force, Anglo-Iranian Oil Company, Arabs, Arab Legion, arms trade, army, banking, British Government, business, communications, concession, currency, customs, disease, education, execution, fishing, imam, international border, investment, Iraq Petroleum Company, Judaism, judicial system, loans, migration, oil, pipeline, railway, roads, Royal Air Force, telegraph lines, trade, war
Correspondence respecting Afghanistan: part I									http://www.archivesdirect.amdigital.co.uk/Contents/DocumentDetails.aspx?documentid=414723		FO 402/1						1922	1922							Confidential Print: Middle East		FO	South Asia		Afghanistan, Anatolia, Ankara, Armenia, Azerbaijan, Caucasus, Damascus, Delhi, France, Germany, Greece, India, Iran, Iraq, Istanbul, Italy, Kabul, London, Russia, Soviet Union, Turkey, United Kingdom	Atatürk, Mustafa Kemal; Curzon of Kedleston, 1st Marquess (George Curzon); Dobbs, Sir Henry	Arabs, arms trade, army, British Empire, British Government, business, Committee of Union and Progress ('Young Turks'), communications, concession, conquest, customs, diplomacy, diplomatic representation, Durand Line, education, evacuation, exile, famine, foreign policy, international border, Islam, League of Nations, military, Orthodox Church, propaganda, railway, refugees, revolution, roads, telegraph lines, trade, treaty, war
Further correspondence respecting Afghanistan: part X									http://www.archivesdirect.amdigital.co.uk/Contents/DocumentDetails.aspx?documentid=414741		FO 402/10						1929 Jan.-June	1929							Confidential Print: Middle East		FO	South Asia		Afghanistan, Ankara, Baghdad, Delhi, Egypt, France, Germany, India, Iran, Istanbul, Italy, Kabul, London, Paris, Russia, Soviet Union, Suez Canal, Syria, Tehran, Turkey, United Kingdom, United States	Atatürk, Mustafa Kemal; Chamberlain, Neville; Chamberlain, Sir (Joseph) Austen; Humphrys, Sir Francis; Lawrence, T. E. (Thomas Edward); Reza Shah; Wolff, Sir (Henry) Drummond	air force, Anglo-Iranian Oil Company, Arabs, arms trade, army, banking, battle, bombardment, British Government, British nationals, business, Christianity, civil war, Committee of Union and Progress ('Young Turks'), communications, concession, coup d'état, customs, diplomatic representation, Durand Line, education, evacuation, foreign policy, international border, investment, Islam, judicial system, Majlis (parliament of Iran), massacre, military, mining, oil, Orthodox Church, parliament, propaganda, railway, refugees, revolt, revolution, roads, Royal Air Force, siege, telegraph lines, trade, treaty, war, women
Further correspondence respecting Afghanistan: part XI									http://www.archivesdirect.amdigital.co.uk/Contents/DocumentDetails.aspx?documentid=414743		FO 402/11						1929 July-Dec.	1929							Confidential Print: Middle East		FO	South Asia		Afghanistan, Alexandria, Basra, Cairo, Delhi, Egypt, France, Germany, India, Iran, Iraq, Istanbul, Italy, Kabul, London, Paris, Persian Gulf, Port Said, Russia, Soviet Union, Suez Canal, Syria, Tehran, Turkey, United Kingdom, United States	Atatürk, Mustafa Kemal; Chamberlain, Neville; Chamberlain, Sir (Joseph) Austen; Humphrys, Sir Francis; Nadir Shah of Afghanistan	air force, arms trade, army, battle, British Government, civil war, communications, customs, diplomatic representation, education, evacuation, foreign policy, international border, Islam, massacre, military, Orthodox Church, parliament, propaganda, refugees, revolution, roads, Royal Air Force, trade, treaty, war, women
Further correspondence respecting Afghanistan: part XII									http://www.archivesdirect.amdigital.co.uk/Contents/DocumentDetails.aspx?documentid=414745		FO 402/12						1930 Jan.-June	1930							Confidential Print: Middle East		FO	South Asia		Afghanistan, Ankara, Baghdad, Cairo, Delhi, France, Germany, India, Iran, Istanbul, Italy, Kabul, London, Russia, Soviet Union, Tehran, Turkey, United Kingdom	Humphrys, Sir Francis; Nadir Shah of Afghanistan	air force, arms trade, army, British Government, business, communications, concession, diplomatic representation, Durand Line, execution, international border, Islam, military, propaganda, revolution, Royal Air Force, telegraph lines, trade, treaty
Further correspondence respecting Afghanistan: part XIII									http://www.archivesdirect.amdigital.co.uk/Contents/DocumentDetails.aspx?documentid=414747		FO 402/13						1930 June-Dec.	1930							Confidential Print: Middle East		FO	South Asia		Afghanistan, Ankara, Delhi, Egypt, France, Germany, India, Iran, Kabul, London, Russia, Soviet Union, Tehran, Turkey, United Kingdom, United States	Atatürk, Mustafa Kemal; Chamberlain, Neville; Chamberlain, Sir (Joseph) Austen; Humphrys, Sir Francis; Nadir Shah of Afghanistan	air force, Anglo-Iranian Oil Company, arms trade, army, assassination, bonds, British Government, British nationals, business, Catholicism, Christianity, communications, concession, currency, diplomatic representation, Durand Line, education, elections, evacuation, execution, international border, Islam, judicial system, loans, League of Nations, migration, military, mining, oil, propaganda, railway, revolt, revolution, roads, Royal Air Force, Shia Muslim, Sunni Muslim, telegraph lines, trade, treaty, war, women
Further correspondence respecting Afghanistan: part XIV									http://www.archivesdirect.amdigital.co.uk/Contents/DocumentDetails.aspx?documentid=414749		FO 402/14						1931	1931							Confidential Print: Middle East		FO	South Asia		Afghanistan, Ankara, Baghdad, Cairo, Damascus, Delhi, Egypt, France, Germany, Hejaz, India, Iran, Iraq, Istanbul, Italy, Jeddah, Kabul, London, Mecca, Paris, Port Said, Russia, Sana'a, Soviet Union, Suez Canal, Tehran, Turkey, United Kingdom, United States	Atatürk, Mustafa Kemal; Chamberlain, Neville; Chamberlain, Sir (Joseph) Austen; Dobbs, Sir Henry; Fuad I of Egypt; Halifax, 1st Earl (Edward Wood); Humphrys, Sir Francis; Ibn Saud (Abdul Aziz Al Saud); Lloyd George, David, 1st Earl Lloyd-George of Dwyfor; Loraine, Sir Percy, Bt; MacDonald, Ramsay; Nadir Shah of Afghanistan; Peel, William, 1st Earl Peel; Reading, 1st Marquess of (Rufus Isaacs); Simon, Sir John, 1st Viscount Simon	air force, Anglo-Iranian Oil Company, arms trade, army, assassination, banking, battle, boundary dispute, British Empire, British Government, British nationals, business, civil war, Committee of Union and Progress ('Young Turks'), communications, communism, concession, customs, diplomatic representation, Durand Line, education, evacuation, foreign policy, international border, Islam, judicial system, loans, League of Nations, Majlis (parliament of Iran), migration, military, mining, parliament, propaganda, railway, refugees, revolt, revolution, roads, Royal Air Force, Sunni Muslim, telegraph lines, trade, treaty, war, women
Further correspondence respecting Afghanistan: part XV									http://www.archivesdirect.amdigital.co.uk/Contents/DocumentDetails.aspx?documentid=414751		FO 402/15						1932	1932							Confidential Print: Middle East		FO	South Asia		Afghanistan, Ankara, Cairo, Delhi, Egypt, France, Germany, Hejaz, India, Iran, Iraq, Istanbul, Italy, Jeddah, Kabul, London, Mecca, Paris, Russia, Soviet Union, Tehran, Turkey, United Kingdom, United States	Atatürk, Mustafa Kemal; Ibn Saud (Abdul Aziz Al Saud); Lloyd George, David, 1st Earl Lloyd-George of Dwyfor; Nadir Shah of Afghanistan; Simon, Sir John, 1st Viscount Simon	air force, arms trade, army, assassination, banking, British Empire, British Government, British nationals, business, civil war, communications, communism, concession, customs, diplomatic representation, Durand Line, education, elections, execution, exile, expulsions, firman (Ottoman imperial decree), foreign policy, imam, international border, Islam, Judaism, judicial system, loans, League of Nations, Majlis (parliament of Iran), migration, military, opium, propaganda, railway, refugees, religious persecution, revolt, revolution, roads, Royal Air Force, Royal Navy, telegraph lines, trade, treaty, war, women
Further correspondence respecting Afghanistan: parts XVI-XVII. Further correspondence respecting Afghanistan and Nepal: part XVIII									http://www.archivesdirect.amdigital.co.uk/Contents/DocumentDetails.aspx?documentid=414753		FO 402/16						1933-1935	1933-1935							Confidential Print: Middle East		FO	South Asia		Afghanistan, Ankara, Austria, Baghdad, Bahrain, Beirut, Bulgaria, Cairo, Delhi, Egypt, France, Germany, Greece, Hejaz, India, Iran, Iraq, Israel, Istanbul, Italy, Jeddah, Kabul, London, Mecca, Palestine, Paris, Persian Gulf, Red Sea, Russia, Sana'a, Saudi Arabia, Soviet Union, Syria, Tehran, Turkey, Tyre, United Kingdom, United States, West Bank	Atatürk, Mustafa Kemal; Burrows, Sir Bernard; Chamberlain, Neville; Chamberlain, Sir (Joseph) Austen; Clayton, Sir Gilbert; Fuad I of Egypt; Hoare, Sir Samuel, Bt, 1st Viscount Templewood; Humphrys, Sir Francis; Nadir Shah of Afghanistan; Simon, Sir John, 1st Viscount Simon; Vivian, Hussey, 3rd Baron Vivian; Zahir Shah of Afghanistan	air force, Anglo-Iranian Oil Company, Arabs, arms trade, army, assassination, banking, battle, boundary dispute, British Empire, British Government, British nationals, business, Christianity, Committee of Union and Progress ('Young Turks'), communications, communism, concession, coup d'état, currency, customs, diplomatic representation, disease, Durand Line, education, electricity, evacuation, execution, exile, expulsions, firman (Ottoman imperial decree), fishing, foreign policy, imam, international border, investment, Islam, Judaism, judicial system, Kurds, loans, League of Nations, Majlis (parliament of Iran), migration, military, mining, navy, oil, opium, parliament, pipeline, propaganda, railway, refugees, religious persecution, revolt, revolution, riots, roads, Royal Air Force, Royal Navy, siege, slavery, tariffs, telegraph lines, trade, treaty, Treaty of Versailles (1919), war, women
Further correspondence respecting Afghanistan and Nepal: part XIX									http://www.archivesdirect.amdigital.co.uk/Contents/DocumentDetails.aspx?documentid=414755		FO 402/17						1936	1936							Confidential Print: Middle East		FO	South Asia		Afghanistan, Ankara, Austria, Baghdad, Beirut, Black Sea, Caucasus, Delhi, Egypt, France, Germany, Greece, Hejaz, India, Iran, Iraq, Israel, Istanbul, Italy, Kabul, London, Mecca, Palestine, Paris, Persian Gulf, Port Said, Russia, Sana'a, Saudi Arabia, Soviet Union, Tehran, Turkey, United Kingdom, United States, Washington, DC, West Bank, Washington, DC	Atatürk, Mustafa Kemal; Chamberlain, Neville; Eden, Sir Anthony, 1st Earl of Avon ; Hoare, Sir Samuel, Bt, 1st Viscount Templewood; Humphrys, Sir Francis; Nadir Shah of Afghanistan; Vivian, Hussey, 3rd Baron Vivian; Zahir Shah of Afghanistan	air force, Anglo-Iranian Oil Company, arms trade, army, assassination, banking, boundary dispute, British Government, British nationals, business, Committee of Union and Progress ('Young Turks'), communications, communism, concession, currency, customs, diplomatic representation, disease, Durand Line, education, electricity, evacuation, execution, exile, firman (Ottoman imperial decree), imam, international border, Islam, Judaism, judicial system, loans, League of Nations, migration, military, mining, oil, opium, pipeline, plague, propaganda, railway, refugees, religious persecution, revolt, revolution, roads, Royal Air Force, Royal Navy, siege, slavery, telegraph lines, trade, treaty, Treaty of Versailles (1919), war, women
Further correspondence respecting Afghanistan and Nepal: part XX									http://www.archivesdirect.amdigital.co.uk/Contents/DocumentDetails.aspx?documentid=414757		FO 402/18						1937	1937							Confidential Print: Middle East		FO	South Asia		Afghanistan, Alexandria, Ankara, Baghdad, Baku, Basra, Beirut, Cairo, Delhi, Egypt, France, Germany, Hejaz, India, Iran, Iraq, Israel, Istanbul, Italy, Jeddah, Kabul, London, Mecca, Palestine, Paris, Persian Gulf, Port Said, Russia, Sana'a, Saudi Arabia, Soviet Union, Syria, Tehran, Turkey, United Kingdom, United States, Washington, DC, Washington, DC	Atatürk, Mustafa Kemal; Chamberlain, Neville; Chamberlain, Sir (Joseph) Austen; Eden, Sir Anthony, 1st Earl of Avon ; Fuad I of Egypt; Halifax, 1st Earl (Edward Wood); Loraine, Sir Percy, Bt; Nadir Shah of Afghanistan; Reza Shah; Vivian, Hussey, 3rd Baron Vivian; Zahir Shah of Afghanistan	air force, Anglo-Iranian Oil Company, arms trade, army, assassination, banking, British Empire, British Government, British nationals, business, civil war, Committee of Union and Progress ('Young Turks'), communications, communism, concession, currency, customs, diplomatic representation, Durand Line, education, elections, electricity, execution, foreign policy, international border, Islam, Judaism, judicial system, loans, League of Nations, Majlis (parliament of Iran), migration, military, mining, oil, opium, parliament, pipeline, propaganda, railway, refugees, revolt, revolution, roads, Royal Air Force, tariffs, telegraph lines, trade, treaty, war, women
Further correspondence respecting Afghanistan: part XXI									http://www.archivesdirect.amdigital.co.uk/Contents/DocumentDetails.aspx?documentid=414759		FO 402/19						1938	1938							Confidential Print: Middle East		FO	South Asia		Afghanistan, Ankara, Austria, Baghdad, Basra, Belgrade, Bushire (Bushehr), Cairo, Damascus, Delhi, Egypt, France, Germany, Hejaz, India, Iran, Iraq, Israel, Istanbul, Italy, Jeddah, Kabul, London, Mecca, Palestine, Paris, Persian Gulf, Port Said, Rhodes, Russia, Sana'a, Saudi Arabia, Soviet Union, Syria, Tehran, Turkey, United Kingdom, United States	Atatürk, Mustafa Kemal; Chamberlain, Neville; Eden, Sir Anthony, 1st Earl of Avon ; Halifax, 1st Earl (Edward Wood); Lampson, Miles, 1st Baron Killearn; Loraine, Sir Percy, Bt; Nadir Shah of Afghanistan; Reza Shah; Simon, Sir John, 1st Viscount Simon; Vivian, Hussey, 3rd Baron Vivian; Zahir Shah of Afghanistan	air force, Anglo-Iranian Oil Company, Arabs, arms trade, army, assassination, banking, British Empire, British Government, British nationals, business, Committee of Union and Progress ('Young Turks'), communications, communism, concession, currency, customs, diplomatic representation, disease, Dual Control (Franco-British control of Egyptian government), Durand Line, education, execution, foreign policy, international border, Islam, Judaism, judicial system, loans, League of Nations, Majlis (parliament of Iran), military, mining, oil, pipeline, propaganda, railway, refugees, revolt, revolution, Royal Air Force, Sunni Muslim, telegraph lines, trade, treaty, war
Further correspondence respecting Afghanistan: part II									http://www.archivesdirect.amdigital.co.uk/Contents/DocumentDetails.aspx?documentid=414725		FO 402/2						1923	1923							Confidential Print: Middle East		FO	South Asia		Afghanistan, Ankara, Delhi, France, Germany, India, Iran, Istanbul, Italy, Kabul, London, Port Said, Russia, Sana'a, Soviet Union, Tehran, Turkey, United Kingdom, United States	Atatürk, Mustafa Kemal; Cox, Sir Percy; Curzon of Kedleston, 1st Marquess (George Curzon); Dobbs, Sir Henry	air force, Arabs, arms trade, army, bombardment, British Empire, British Government, British nationals, business, communications, concession, customs, diplomacy, diplomatic representation, Durand Line, education, expulsions, international border, Islam, military, mining, propaganda, railway, refugees, roads, Royal Air Force, tariffs, telegraph lines, trade, treaty, Treaty of Lausanne (1923), war, women
